gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1747146466	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS414088721	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Jay Peak	Vermont	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.9242	-72.5257							2016-06-25T00:00:00	25	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS414088721				CC0_1_0		obsr39970			2020-09-08T21:06:32.486Z		
1747124502	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS414122425	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Whiteface Mtn., Memorial Hwy, near road end	New York	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.3684	-73.9017							2016-06-24T00:00:00	24	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS414122425				CC0_1_0		obsr745169			2020-09-08T21:39:28.697Z		
1747108083	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS414118225	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Owl's Head Mtn. Hike	New Hampshire	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.1381	-71.6148							2016-06-25T00:00:00	25	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS414118225				CC0_1_0		obsr39653			2020-09-08T21:16:27.608Z		
1747055996	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS414180252	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	North River Mountain	New York	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.0354	-73.9886							2016-06-09T00:00:00	9	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS414180252				CC0_1_0		obsr438501			2020-09-08T21:13:52.909Z		
1747054589	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS414179152	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Mt. Mansfield	Vermont	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.5282	-72.8161							2016-06-22T00:00:00	22	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS414179152				CC0_1_0		obsr296176			2020-09-08T21:17:11.476Z		
1747050776	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS414180142	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Porter Mt.	New York	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.2124	-73.8538							2016-06-25T00:00:00	25	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS414180142				CC0_1_0		obsr438501			2020-09-08T21:13:52.846Z		
1747018981	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS413848512	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Cannon Mt., Franconia	New Hampshire	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.1567	-71.6987							2016-06-24T00:00:00	24	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS413848512				CC0_1_0		obsr207237			2020-09-08T21:06:08.710Z		
1746965167	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS413917216	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Turbine access road north from W. Branch Clear Stream Rd., Millsfield/Dixville	New Hampshire	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.8351	-71.3228							2016-06-24T00:00:00	24	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS413917216				CC0_1_0		obsr605291			2020-09-08T21:05:51.700Z		
1746949314	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS413922383	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Whiteface Mtn., Memorial Hwy, near road end	New York	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.3684	-73.9017							2016-06-24T00:00:00	24	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS413922383				CC0_1_0		obsr407109			2020-09-08T21:14:27.810Z		
1746937396	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS413872108	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Turbine access road north from W. Branch Clear Stream Rd., Millsfield/Dixville	New Hampshire	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.8351	-71.3228							2016-06-24T00:00:00	24	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS413872108				CC0_1_0		obsr184547			2020-09-08T21:39:27.630Z		
1746930798	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS413855515	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	US-New Hampshire-Randolph-Mt Washington Auto Rd - 44.294x-71.277	New Hampshire	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.2937	-71.277							2016-06-15T00:00:00	15	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS413855515				CC0_1_0		obsr201364			2020-09-08T21:14:09.099Z		
1746914372	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS413893170	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Whiteface Mtn., Memorial Hwy, near road end	New York	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.3684	-73.9017							2014-06-01T00:00:00	1	6	2014	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS413893170				CC0_1_0		obsr531549			2020-09-08T21:07:33.558Z		
1746879401	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS413966285	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Whiteface Mtn., Memorial Hwy, near road end	New York	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.3684	-73.9017							2014-06-01T00:00:00	1	6	2014	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS413966285				CC0_1_0		obsr42086			2020-09-08T21:39:27.690Z		
1746879348	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS413966278	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Whiteface Mtn., Memorial Hwy, near road end	New York	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.3684	-73.9017							2014-06-01T00:00:00	1	6	2014	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS413966278				CC0_1_0		obsr42086			2020-09-08T21:06:21.234Z		
1746878441	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS413973057	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Cape Island--CMP--Coral Ave. dune crossing	New Jersey	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	38.9328	-74.9651							2016-05-10T00:00:00	10	5	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS413973057				CC0_1_0		obsr30907			2020-09-08T21:39:13.123Z		
1746871626	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS413981996	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Cannon Mt., Franconia	New Hampshire	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.1567	-71.6987							2016-06-24T00:00:00	24	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS413981996				CC0_1_0		obsr315870			2020-09-08T21:22:25.689Z		
1746846064	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS413656288	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		CA	Forêt Montmorency	Quebec	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	47.3211	-71.1461							2016-06-23T00:00:00	23	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS413656288				CC0_1_0		obsr522929			2020-09-08T21:05:46.439Z		
1746815434	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_NH:OBS413732748	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Mt. Moosilauke, Benton	New Hampshire	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.0231	-71.8312							2016-06-21T00:00:00	21	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_NH	OBS413732748				CC0_1_0		obsr245449			2020-09-08T21:13:42.804Z		
1746813145	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS413722396	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Whiteface Mtn., Memorial Hwy, near road end	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.3684	-73.9017							2016-06-18T00:00:00	18	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS413722396				CC0_1_0		obsr487628			2020-09-08T21:05:48.387Z		
1746734286	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS413815434	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Cannon Mt., Franconia	New Hampshire	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.1567	-71.6987							2016-06-15T00:00:00	15	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS413815434				CC0_1_0		obsr535070			2020-09-08T21:14:15.134Z		
1746600244	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS413521570	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		CA	Forêt Montmorency	Quebec	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	47.3211	-71.1461							2016-06-22T00:00:00	22	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS413521570				CC0_1_0		obsr522929			2020-09-08T21:14:53.267Z		
1746545945	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS413310823	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Mt. Abraham side trail from AT	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.9744	-70.3324							2016-06-19T00:00:00	19	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS413310823				CC0_1_0		obsr266267			2020-09-08T21:19:06.080Z		
1746528314	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS413408936	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Mount Mansfield Nose MBW Survey Route	Vermont	PRESENT	5	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.5286	-72.8184							2016-06-20T00:00:00	20	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS413408936				CC0_1_0		obsr88127			2020-09-08T21:16:31.954Z		
1746528268	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS413409247	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Mount Mansfield Rise South of Chin	Vermont	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.5392	-72.8169							2016-06-20T00:00:00	20	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS413409247				CC0_1_0		obsr88127			2020-09-08T21:23:58.397Z		
1746522800	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_VINS:OBS413410262	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Mt. Mansfield	Vermont	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.5282	-72.8161							2016-06-21T00:00:00	21	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_VINS	OBS413410262				CC0_1_0		obsr309164			2020-09-08T21:21:27.515Z		
1746520504	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_VINS:OBS413409101	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Mt. Mansfield	Vermont	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.5282	-72.8161							2016-06-21T00:00:00	21	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_VINS	OBS413409101				CC0_1_0		obsr110086			2020-09-08T21:14:58.154Z		
1746519548	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS413413905	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Algonquin Peak	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.1435	-73.9865							2016-06-21T00:00:00	21	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS413413905				CC0_1_0		obsr286868			2020-09-08T21:16:07.825Z		
1746519366	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS413408757	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Mount Mansfield Nose MBW Survey Route	Vermont	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.5286	-72.8184							2016-06-19T00:00:00	19	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS413408757				CC0_1_0		obsr88127			2020-09-08T21:24:55.663Z		
1746493788	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS413388193	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Cannon Mt., Franconia	New Hampshire	PRESENT	5	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.1567	-71.6987							2016-06-20T00:00:00	20	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS413388193				CC0_1_0		obsr240623			2020-09-08T21:16:44.123Z		
1746451286	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS413355935	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Saddleback Mountain	Maine	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.9344	-70.5083							2016-06-21T00:00:00	21	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS413355935				CC0_1_0		obsr142118			2020-09-08T21:38:31.905Z		
1746428078	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS413453746	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Whiteface Mtn., Memorial Hwy, near road end	New York	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.3684	-73.9017							2016-06-18T00:00:00	18	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS413453746				CC0_1_0		obsr555373			2020-09-08T21:39:04.098Z		
1746425309	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS413451605	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Whiteface Mtn., Memorial Hwy, near road end	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.3684	-73.9017							2016-06-18T00:00:00	18	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS413451605				CC0_1_0		obsr190748			2020-09-08T21:23:09.808Z		
1746421042	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS413434093	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Whiteface Mtn., Memorial Hwy, near road end	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.3684	-73.9017							2016-06-18T00:00:00	18	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS413434093				CC0_1_0		obsr136531			2020-09-08T21:14:27.071Z		
1746410193	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS413435901	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Cannon Mt., Franconia	New Hampshire	PRESENT	5	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.1567	-71.6987							2016-06-20T00:00:00	20	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS413435901				CC0_1_0		obsr27422			2020-09-08T21:39:25.906Z		
1746370657	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS413243645	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Algonquin Peak	New York	PRESENT	5	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.1435	-73.9865							2016-06-19T00:00:00	19	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS413243645				CC0_1_0		obsr420253			2020-09-08T21:15:33.296Z		
1746359776	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS413191805	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		CA	Montagne 107 km Rte 175 (2 tours)	Quebec	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	47.3413	-71.1812							2016-06-20T00:00:00	20	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS413191805				CC0_1_0		obsr337858			2020-09-08T21:27:33.362Z		
1746356404	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS413201030	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		CA	Montagne 107 km Rte 175 (2 tours)	Quebec	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	47.3413	-71.1812							2016-06-20T00:00:00	20	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS413201030				CC0_1_0		obsr438298			2020-09-08T21:16:26.647Z		
1746344400	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS413208692	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		CA	Montagne 107 km Rte 175 (2 tours)	Quebec	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	47.3413	-71.1812							2016-06-20T00:00:00	20	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS413208692				CC0_1_0		obsr436154			2020-09-08T21:27:31.736Z		
1746337025	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS413219319	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Slide Mountain	New York	PRESENT	6	e2e717bf-551a-4917-bdc9-4fa0f342c530	41.9986	-74.3864							2016-06-20T00:00:00	20	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS413219319				CC0_1_0		obsr29573			2020-09-08T21:06:16.616Z		
1746326998	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS413149810	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Algonquin Peak	New York	PRESENT	5	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.1435	-73.9865							2016-06-19T00:00:00	19	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS413149810				CC0_1_0		obsr419927			2020-09-08T21:14:25.781Z		
1746304478	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS413184768	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Baxter SP	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.9755	-68.9352							2016-06-18T00:00:00	18	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS413184768				CC0_1_0		obsr22896			2020-09-08T21:06:06.633Z		
1746278817	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS413253768	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Mt. Washington Auto Road at Signal Corps Site above 4,000 foot marker	New Hampshire	PRESENT	8	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.2951	-71.2798							2016-06-11T00:00:00	11	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS413253768				CC0_1_0		obsr347209			2020-09-08T21:16:38.546Z		
1746268607	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS413262845	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Cannon Mt., Franconia	New Hampshire	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.1567	-71.6987							2016-06-12T00:00:00	12	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS413262845				CC0_1_0		obsr347209			2020-09-08T21:26:48.858Z		
1746259403	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS412948302	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	44.2582x-71.2434 - Jun 19, 2016, 7:51 AM	New Hampshire	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.2582	-71.2434							2016-06-19T00:00:00	19	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS412948302				CC0_1_0		obsr421827			2020-09-08T21:05:37.921Z		
1746254977	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS412950002	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	44.2582x-71.2434 - Jun 19, 2016, 7:51 AM	New Hampshire	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.2582	-71.2434							2016-06-19T00:00:00	19	6	2016	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS412950002				CC0_1_0		obsr549347			2020-09-08T21:39:22.336Z		
